User ID,Sex,Age
33000,male,39
33001,male,59
33002,female,41
33003,male,43
33004,female,22
33005,male,28
33006,male,25
33007,male,51
33008,female,51
33009,male,50
33010,male,48
33011,female,30
33012,female,47
33013,female,48
33014,female,44
33015,female,36
33016,female,48
33017,male,27
33018,male,36
33019,male,45
33020,male,28
33021,female,24
33022,male,40
33023,male,20
33024,female,46
33025,male,22
33026,male,22
33027,female,42
33028,female,25
33029,female,25
33030,female,24
33031,male,29
33032,female,46
33033,female,22
33034,female,50
33035,male,19
33036,female,27
33037,female,46
33038,female,58
33039,male,25
33040,male,33
33041,female,50
33042,female,30
33043,male,33
33044,male,45
33045,male,37
33046,female,48
33047,male,43
33048,male,22
33049,female,28
33050,female,24
33051,female,30
33052,male,58
33053,male,28
33054,female,27
33055,female,39
33056,male,58
33057,female,29
33058,male,55
33059,female,34
33060,male,53
33061,male,25
33062,male,39
33063,male,43
33064,male,34
33065,female,22
33066,female,22
33067,female,44
33068,male,46
33069,female,43
33070,female,50
33071,male,35
33072,female,39
33073,male,36
33074,female,29
33075,female,31
33076,female,53
33077,female,19
33078,female,36
33079,female,31
33080,male,40
33081,female,28
33082,male,41
33083,female,48
33084,male,50
33085,female,22
33086,female,57
33087,female,28
33088,male,50
33089,male,56
33090,male,31
33091,male,51
33092,female,23
33093,female,20
33094,male,47
33095,male,34
33096,male,22
33097,male,54
33098,female,41
33099,male,45
33100,male,49
33101,female,43
33102,female,37
33103,female,33
33104,male,40
33105,female,28
33106,female,25
33107,female,24
33108,female,32
33109,male,24
33110,female,53
33111,male,29
33112,male,50
33113,female,31
33114,female,58
33115,female,50
33116,male,58
33117,female,31
33118,male,45
33119,male,41
33120,female,46
33121,male,55
33122,male,20
33123,male,53
33124,male,29
33125,female,55
33126,male,19
33127,female,41
33128,male,44
33129,male,35
33130,female,44
33131,male,33
33132,female,42
33133,male,21
33134,female,24
33135,male,36
33136,male,32
33137,male,24
33138,female,28
33139,male,59
33140,female,19
33141,male,52
33142,male,28
33143,female,59
33144,female,43
33145,male,48
33146,female,55
33147,male,53
33148,female,32
33149,male,52
33150,female,21
33151,male,23
33152,male,24
33153,female,54
33154,female,28
33155,female,56
33156,female,33
33157,male,57
33158,male,41
33159,male,29
33160,female,46
33161,female,37
33162,female,39
33163,female,28
33164,female,28
33165,female,21
33166,female,44
33167,male,47
33168,female,54
33169,male,40
33170,female,56
33171,female,50
33172,female,31
33173,male,31
33174,female,24
33175,male,41
33176,female,29
33177,female,40
33178,male,23
33179,male,52
33180,male,45
33181,male,34
33182,female,59
33183,female,36
33184,female,57
33185,female,45
33186,female,33
33187,female,57
33188,female,23
33189,male,26
33190,female,46
33191,female,32
33192,female,23
33193,female,28
33194,male,56
33195,female,32
33196,male,53
33197,male,33
33198,female,44
33199,male,23
33200,male,58
33201,male,57
33202,female,41
33203,male,44
33204,female,25
33205,male,42
33206,male,56
33207,male,19
33208,female,48
33209,female,44
33210,male,52
33211,female,26
33212,male,23
33213,female,19
33214,female,58
33215,male,34
33216,male,20
33217,female,48
33218,male,36
33219,female,50
33220,male,44
33221,female,48
33222,male,56
33223,male,54
33224,male,45
33225,female,39
33226,male,45
33227,male,51
33228,male,19
33229,male,51
33230,male,36
33231,male,33
33232,male,28
33233,female,40
33234,female,26
33235,female,33
33236,male,39
33237,female,19
33238,male,57
33239,female,45
33240,female,23
33241,male,21
33242,male,35
33243,female,27
33244,female,42
33245,female,39
33246,female,42
33247,male,59
33248,male,32
33249,female,29
33250,male,51
33251,male,26
33252,male,35
33253,male,27
33254,female,41
33255,male,36
33256,female,22
33257,male,37
33258,male,42
33259,male,33
33260,male,42
33261,female,30
33262,male,56
33263,female,45
33264,female,58
33265,male,56
33266,male,33
33267,male,43
33268,female,31
33269,male,20
33270,female,39
33271,female,38
33272,female,20
33273,male,47
33274,female,47
33275,male,54
33276,male,30
33277,male,41
33278,female,37
33279,male,31
33280,female,40
33281,male,47
33282,male,43
33283,female,50
33284,female,38
33285,male,54
33286,male,36
33287,male,57
33288,male,57
33289,male,42
33290,female,42
33291,male,56
33292,male,38
33293,female,28
33294,female,43
33295,female,21
33296,female,56
33297,male,56
33298,male,56
33299,female,26
33300,female,20
33301,male,39
33302,female,41
33303,male,26
33304,male,27
33305,male,58
33306,female,26
33307,male,19
33308,female,46
33309,female,20
33310,male,31
33311,female,41
33312,female,59
33313,female,44
33314,male,48
33315,male,46
33316,male,55
33317,male,28
33318,female,28
33319,female,51
33320,male,23
33321,female,56
33322,male,39
33323,female,34
33324,female,41
33325,male,58
33326,male,20
33327,male,54
33328,female,31
33329,male,40
33330,female,41
33331,male,37
33332,female,57
33333,female,53
33334,male,48
33335,female,43
33336,female,38
33337,male,44
33338,male,56
33339,male,48
33340,male,56
33341,female,36
33342,male,37
33343,female,40
33344,male,38
33345,male,27
33346,male,31
33347,female,22
33348,female,39
33349,female,58
33350,female,46
33351,male,27
33352,male,25
33353,female,36
33354,female,21
33355,female,39
33356,male,47
33357,female,39
33358,male,53
33359,female,45
33360,male,26
33361,male,57
33362,female,19
33363,female,28
33364,female,47
33365,male,31
33366,female,22
33367,female,25
33368,male,42
33369,male,36
33370,female,24
33371,female,48
33372,female,55
33373,female,21
33374,male,25
33375,male,25
33376,female,58
33377,female,19
33378,female,31
33379,male,57
33380,male,52
33381,male,39
33382,female,46
33383,female,28
33384,female,58
33385,male,26
33386,female,44
33387,male,26
33388,female,37
33389,female,37
33390,female,28
33391,female,30
33392,female,35
33393,male,42
33394,male,27
33395,female,35
33396,male,37
33397,female,34
33398,female,48
33399,female,45
33400,female,48
33401,male,30
33402,female,31
33403,male,34
33404,female,29
33405,male,29
33406,female,38
33407,female,21
33408,male,35
33409,female,24
33410,male,28
33411,male,27
33412,male,21
33413,male,46
33414,male,22
33415,female,43
33416,female,32
33417,male,41
33418,male,36
33419,female,28
33420,female,29
33421,female,29
33422,female,30
33423,male,19
33424,male,55
33425,female,29
33426,male,47
33427,female,21
33428,male,54
33429,female,43
33430,female,32
33431,female,38
33432,male,28
33433,male,44
33434,female,58
33435,male,44
33436,male,30
33437,male,34
33438,male,44
33439,female,28
33440,male,48
33441,male,36
33442,female,44
33443,female,23
33444,male,41
33445,female,37
33446,female,22
33447,male,47
33448,male,39
33449,female,47
33450,female,52
33451,male,54
33452,female,37
33453,female,30
33454,male,51
33455,male,35
33456,female,44
33457,female,31
33458,female,49
33459,male,31
33460,male,28
33461,female,33
33462,female,54
33463,male,51
33464,male,49
33465,male,34
33466,male,28
33467,female,20
33468,female,20
33469,female,54
33470,male,25
33471,male,25
33472,male,31
33473,female,58
33474,male,38
33475,male,23
33476,female,42
33477,male,28
33478,female,39
33479,male,25
33480,male,27
33481,female,37
33482,male,41
33483,male,23
33484,male,26
33485,male,30
33486,male,54
33487,female,38
33488,female,45
33489,female,53
33490,female,34
33491,female,33
33492,male,48
33493,male,57
33494,male,39
33495,male,51
33496,female,54
33497,male,33
33498,female,43
33499,male,21
33500,male,59
33501,female,34
33502,male,52
33503,male,55
33504,male,24
33505,female,34
33506,female,20
33507,male,56
33508,male,56
33509,female,25
33510,female,20
33511,male,27
33512,female,29
33513,male,47
33514,female,23
33515,male,56
33516,female,41
33517,female,56
33518,male,54
33519,female,36
33520,male,55
33521,male,52
33522,male,42
33523,male,56
33524,male,20
33525,female,47
33526,female,26
33527,male,58
33528,female,25
33529,male,37
33530,male,26
33531,male,49
33532,male,24
33533,male,36
33534,male,20
33535,male,48
33536,male,50
33537,male,57
33538,female,38
33539,male,26
33540,female,39
33541,male,39
33542,female,24
33543,female,21
33544,female,25
33545,female,28
33546,female,43
33547,male,35
33548,male,25
33549,male,48
33550,male,56
33551,female,50
33552,female,48
33553,female,22
33554,female,27
33555,male,40
33556,male,46
33557,male,51
33558,female,48
33559,female,34
33560,female,48
33561,male,44
33562,male,53
33563,male,41
33564,female,24
33565,male,40
33566,male,31
33567,male,27
33568,female,20
33569,female,23
33570,female,20
33571,male,28
33572,male,47
33573,male,33
33574,male,36
33575,female,53
33576,male,26
33577,male,44
33578,female,50
33579,female,37
33580,female,21
33581,male,38
33582,male,26
33583,male,54
33584,female,54
33585,female,56
33586,male,21
33587,female,31
33588,female,23
33589,male,31
33590,male,27
33591,female,46
33592,female,33
33593,male,40
33594,male,29
33595,female,52
33596,male,55
33597,female,32
33598,female,26
33599,male,42
33600,male,50
33601,male,53
33602,female,49
33603,male,52
33604,female,50
33605,male,41
33606,male,23
33607,male,35
33608,female,36
33609,male,50
33610,male,19
33611,male,35
33612,male,41
33613,male,40
33614,male,27
33615,female,53
33616,male,39
33617,female,28
33618,female,45
33619,female,45
33620,female,43
33621,male,43
33622,male,53
33623,male,20
33624,female,22
33625,male,45
33626,male,29
33627,male,41
33628,male,42
33629,male,42
33630,female,24
33631,male,50
33632,male,44
33633,male,57
33634,male,51
33635,male,20
33636,male,25
33637,female,21
33638,female,36
33639,female,55
33640,female,52
33641,female,26
33642,female,54
33643,male,43
33644,male,44
33645,male,51
33646,female,26
33647,male,48
33648,male,56
33649,male,21
33650,female,47
33651,male,40
33652,male,56
33653,male,41
33654,male,56
33655,male,53
33656,male,56
33657,female,33
33658,male,46
33659,female,56
33660,female,48
33661,male,32
33662,female,33
33663,male,20
33664,female,49
33665,female,45
33666,female,47
33667,male,21
33668,female,40
33669,female,38
33670,female,23
33671,female,20
33672,female,53
33673,male,51
33674,male,22
33675,male,40
33676,male,55
33677,female,45
33678,female,24
33679,female,37
33680,female,51
33681,female,59
33682,male,46
33683,male,41
33684,female,49
33685,female,28
33686,male,23
33687,male,52
33688,female,38
33689,male,50
33690,female,51
33691,female,26
33692,female,54
33693,male,43
33694,male,59
33695,female,44
33696,male,31
33697,male,37
33698,male,33
33699,female,48
33700,male,24
33701,female,24
33702,female,51
33703,male,55
33704,female,36
33705,female,25
33706,male,39
33707,male,55
33708,female,26
33709,female,32
33710,male,34
33711,male,44
33712,male,53
33713,female,57
33714,male,59
33715,male,34
33716,female,45
33717,male,38
33718,male,55
33719,female,57
33720,male,43
33721,male,37
33722,female,54
33723,male,37
33724,male,30
33725,male,25
33726,female,32
33727,male,37
33728,male,56
33729,male,51
33730,female,39
33731,female,43
33732,male,32
33733,male,50
33734,female,26
33735,female,34
33736,female,44
33737,female,52
33738,male,37
33739,male,29
33740,male,51
33741,male,45
33742,male,23
33743,male,53
33744,male,25
33745,male,32
33746,female,52
33747,female,49
33748,male,45
33749,female,36
33750,female,55
33751,male,37
33752,female,58
33753,female,47
33754,female,51
33755,female,42
33756,male,37
33757,female,49
33758,female,27
33759,male,29
33760,female,57
33761,female,50
33762,female,58
33763,male,30
33764,female,52
33765,male,58
33766,female,54
33767,female,58
33768,male,51
33769,male,59
33770,female,29
33771,male,36
33772,female,56
33773,female,31
33774,female,56
33775,male,38
33776,female,55
33777,female,56
33778,male,45
33779,female,22
33780,female,45
33781,female,38
33782,female,34
33783,female,33
33784,male,25
33785,female,43
33786,female,35
33787,male,57
33788,male,42
33789,male,49
33790,male,56
33791,male,30
33792,female,46
33793,female,59
33794,female,39
33795,male,56
33796,male,47
33797,female,30
33798,male,25
33799,male,50
33800,male,44
33801,female,40
33802,male,28
33803,male,32
33804,female,38
33805,female,48
33806,female,21
33807,female,24
33808,male,49
33809,male,41
33810,female,54
33811,male,36
33812,male,40
33813,male,58
33814,female,46
33815,female,55
33816,male,55
33817,female,58
33818,male,39
33819,female,27
33820,female,35
33821,male,42
33822,male,31
33823,male,28
33824,female,35
33825,male,36
33826,male,35
33827,male,41
33828,female,42
33829,male,38
33830,male,41
33831,male,33
33832,female,52
33833,female,56
33834,male,34
33835,male,51
33836,male,19
33837,male,30
33838,male,46
33839,female,40
33840,female,36
33841,female,53
33842,female,33
33843,male,26
33844,male,44
33845,female,41
33846,male,59
33847,male,53
33848,male,49
33849,female,37
33850,male,59
33851,male,51
33852,male,36
33853,female,32
33854,male,28
33855,male,40
33856,female,33
33857,female,55
33858,male,47
33859,male,43
33860,female,49
33861,female,51
33862,male,29
33863,female,27
33864,female,48
33865,female,23
33866,male,34
33867,male,26
33868,male,34
33869,male,41
33870,male,50
33871,female,59
33872,male,49
33873,female,29
33874,female,48
33875,male,57
33876,female,43
33877,male,56
33878,female,32
33879,male,34
33880,female,23
33881,female,57
33882,male,28
33883,female,50
33884,male,50
33885,female,54
33886,female,38
33887,female,34
33888,male,43
33889,female,26
33890,female,46
33891,female,57
33892,male,32
33893,female,37
33894,female,37
33895,female,35
33896,female,30
33897,female,37
33898,male,46
33899,male,47
33900,female,54
33901,female,29
33902,female,25
33903,male,32
33904,female,38
33905,female,44
33906,male,21
33907,male,32
33908,male,31
33909,male,20
33910,female,58
33911,male,39
33912,male,36
33913,male,34
33914,female,44
33915,female,31
33916,male,34
33917,male,57
33918,female,59
33919,female,29
33920,male,44
33921,female,57
33922,male,39
33923,male,53
33924,male,48
33925,male,33
33926,male,52
33927,female,53
33928,male,46
33929,male,56
33930,female,20
33931,male,32
33932,female,32
33933,female,54
33934,female,58
33935,male,52
33936,male,46
33937,male,31
33938,male,40
33939,female,22
33940,female,29
33941,male,39
33942,female,44
33943,female,53
33944,male,49
33945,male,30
33946,male,46
33947,male,35
33948,male,30
33949,female,27
33950,male,55
33951,female,56
33952,female,40
33953,male,47
33954,female,23
33955,male,45
33956,female,55
33957,male,36
33958,female,35
33959,female,25
33960,male,22
33961,male,32
33962,male,55
33963,female,43
33964,male,19
33965,female,21
33966,female,37
33967,female,36
33968,male,22
33969,male,58
33970,male,47
33971,male,35
33972,female,59
33973,male,33
33974,male,51
33975,female,20
33976,female,36
33977,female,36
33978,female,31
33979,female,44
33980,male,26
33981,male,34
33982,female,26
33983,female,56
33984,female,57
33985,female,50
33986,female,57
33987,female,33
33988,male,54
33989,male,31
33990,female,46
33991,female,27
33992,female,19
33993,female,58
33994,female,44
33995,male,33
33996,male,20
33997,male,30
33998,male,43
33999,male,48
34000,female,22
34001,male,52
34002,male,38
34003,male,34
34004,female,26
34005,female,23
34006,male,38
34007,male,58
34008,male,34
34009,male,49
34010,male,31
34011,female,37
34012,male,52
34013,male,21
34014,female,47
34015,female,50
34016,female,20
34017,female,28
34018,female,32
34019,female,55
34020,male,34
34021,male,21
34022,female,41
34023,female,34
34024,female,21
34025,female,28
34026,male,45
34027,female,38
34028,male,35
34029,female,23
34030,female,23
34031,female,41
34032,female,24
34033,male,46
34034,female,27
34035,male,46
34036,female,53
34037,female,34
34038,male,38
34039,male,45
34040,male,29
34041,male,45
34042,male,39
34043,male,25
34044,male,29
34045,male,20
34046,male,28
34047,female,46
34048,female,30
34049,female,30
34050,female,27
34051,male,20
34052,female,36
34053,male,38
34054,female,58
34055,female,46
34056,female,42
34057,female,52
34058,female,49
34059,male,35
34060,female,47
34061,female,33
34062,male,42
34063,male,31
34064,male,55
34065,female,50
34066,female,58
34067,female,53
34068,male,54
34069,male,22
34070,male,25
34071,female,27
34072,male,37
34073,male,51
34074,male,31
34075,female,46
34076,female,44
34077,female,49
34078,male,45
34079,female,28
34080,male,22
34081,female,52
34082,female,32
34083,male,38
34084,male,32
34085,male,36
34086,female,37
34087,female,40
34088,female,46
34089,male,23
34090,female,37
34091,female,22
34092,male,52
34093,male,50
34094,male,36
34095,male,29
34096,male,21
34097,female,53
34098,female,49
34099,female,37
34100,male,27
34101,female,29
34102,male,30
34103,female,40
34104,female,36
34105,female,57
34106,female,34
34107,female,30
34108,female,48
34109,female,39
34110,male,58
34111,female,35
34112,male,36
34113,female,47
34114,male,19
34115,female,46
34116,female,36
34117,male,46
34118,female,19
34119,female,48
34120,male,47
34121,male,35
34122,female,31
34123,female,37
34124,female,56
34125,female,56
34126,female,22
34127,male,47
34128,female,32
34129,male,43
34130,female,20
34131,male,34
34132,male,39
34133,female,25
34134,male,23
34135,female,51
34136,male,47
34137,male,53
34138,male,56
34139,male,30
34140,female,40
34141,male,55
34142,female,56
34143,male,48
34144,female,39
34145,female,25
34146,male,49
34147,female,38
34148,male,40
34149,male,41
34150,female,28
34151,female,27
34152,female,37
34153,male,56
34154,male,44
34155,female,54
34156,female,54
34157,female,25
34158,female,59
34159,female,42
34160,female,44
34161,female,28
34162,female,52
34163,male,20
34164,male,48
34165,female,36
34166,male,32
34167,male,52
34168,female,36
34169,female,42
34170,female,44
34171,female,50
34172,male,24
34173,male,31
34174,male,28
34175,female,57
34176,female,52
34177,female,37
34178,male,56
34179,male,50
34180,male,51
34181,male,29
34182,male,37
34183,male,56
34184,male,38
34185,female,31
34186,female,20
34187,female,36
34188,female,23
34189,female,28
34190,female,21
34191,male,49
34192,male,21
34193,male,38
34194,female,25
34195,female,37
34196,male,39
34197,male,53
34198,male,36
34199,female,55
34200,male,29
34201,female,22
34202,female,33
34203,female,30
34204,male,48
34205,female,35
34206,female,20
34207,male,51
34208,male,55
34209,female,26
34210,female,19
34211,female,45
34212,male,29
34213,female,33
34214,female,36
34215,female,32
34216,female,44
34217,female,55
34218,male,19
34219,female,53
34220,female,43
34221,female,51
34222,male,31
34223,male,56
34224,female,29
34225,female,58
34226,female,20
34227,male,44
34228,male,56
34229,male,46
34230,female,19
34231,male,46
34232,male,54
34233,female,43
34234,male,53
34235,male,54
34236,male,40
34237,female,36
34238,female,37
34239,male,50
34240,female,46
34241,male,28
34242,male,29
34243,female,29
34244,female,40
34245,male,40
34246,male,44
34247,female,55
34248,male,46
34249,male,23
34250,male,43
34251,female,29
34252,male,24
34253,male,28
34254,female,44
34255,male,52
34256,male,55
34257,female,22
34258,female,34
34259,male,58
34260,male,55
34261,female,30
34262,male,47
34263,male,44
34264,female,29
34265,female,20
34266,male,26
34267,male,52
34268,female,29
34269,male,32
34270,female,38
34271,male,22
34272,male,28
34273,male,59
34274,male,56
34275,male,55
34276,male,24
34277,female,47
34278,female,31
34279,male,45
34280,male,40
34281,male,39
34282,female,23
34283,male,49
34284,female,58
34285,female,27
34286,female,44
34287,female,52
34288,male,23
34289,male,46
34290,male,27
34291,female,44
34292,male,49
34293,female,24
34294,male,51
34295,male,49
34296,male,47
34297,male,22
34298,male,58
34299,female,41
34300,female,56
34301,female,27
34302,male,23
34303,male,44
34304,female,19
34305,male,42
34306,male,19
34307,female,50
34308,male,30
34309,female,21
34310,male,43
34311,male,25
34312,female,45
34313,male,47
34314,male,24
34315,male,31
34316,male,21
34317,female,56
34318,female,20
34319,male,49
34320,male,37
34321,female,21
34322,male,57
34323,male,57
34324,male,45
34325,female,30
34326,female,21
34327,female,49
34328,male,25
34329,male,36
34330,male,25
34331,male,28
34332,female,36
34333,male,43
34334,female,19
34335,female,29
34336,female,31
34337,male,39
34338,female,35
34339,male,22
34340,male,40
34341,female,28
34342,male,40
34343,female,47
34344,male,50
34345,female,33
34346,female,19
34347,female,33
34348,male,47
34349,female,37
34350,female,59
34351,male,46
34352,male,21
34353,male,31
34354,male,24
34355,male,21
34356,male,25
34357,female,28
34358,female,40
34359,male,45
34360,female,44
34361,male,40
34362,female,59
34363,female,57
34364,male,58
34365,female,35
34366,male,28
34367,male,50
34368,male,51
34369,male,49
34370,female,52
34371,female,29
34372,female,20
34373,male,25
34374,male,38
34375,female,38
34376,female,50
34377,female,29
34378,female,38
34379,female,59
34380,female,19
34381,female,39
34382,male,30
34383,male,50
34384,male,42
34385,female,29
34386,female,44
34387,female,25
34388,female,23
34389,female,36
34390,male,24
34391,male,49
34392,female,43
34393,male,45
34394,male,41
34395,female,21
34396,male,40
34397,male,45
34398,male,45
34399,male,42
34400,female,48
34401,male,33
34402,female,43
34403,female,22
34404,female,26
34405,male,56
34406,male,56
34407,female,21
34408,female,57
34409,female,33
34410,male,21
34411,male,52
34412,male,43
34413,female,28
34414,female,30
34415,female,23
34416,male,57
34417,male,52
34418,female,46
34419,female,29
34420,female,44
34421,male,19
34422,male,22
34423,female,41
34424,female,46
34425,female,58
34426,female,57
34427,female,24
34428,male,43
34429,male,59
34430,male,31
34431,male,39
34432,male,50
34433,male,39
34434,male,37
34435,male,57
34436,male,38
34437,male,21
34438,male,23
34439,male,42
34440,male,19
34441,female,51
34442,female,59
34443,female,41
34444,male,19
34445,female,56
34446,female,50
34447,male,30
34448,male,45
34449,male,55
34450,female,35
34451,female,56
34452,male,49
34453,male,57
34454,female,35
34455,female,51
34456,male,37
34457,male,53
34458,female,42
34459,female,55
34460,female,46
34461,male,58
34462,female,51
34463,male,46
34464,female,46
34465,male,38
34466,female,19
34467,female,21
34468,male,34
34469,male,23
34470,female,57
34471,female,25
34472,male,24
34473,male,41
34474,male,36
34475,female,42
34476,female,33
34477,female,30
34478,male,55
34479,male,19
34480,male,22
34481,male,29
34482,female,58
34483,male,49
34484,male,53
34485,male,55
34486,male,43
34487,male,22
34488,female,38
34489,female,31
34490,male,43
34491,male,40
34492,female,44
34493,male,55
34494,female,44
34495,male,28
34496,female,54
34497,male,19
34498,female,21
34499,male,55
34500,male,28
34501,male,22
34502,female,42
34503,male,59
34504,female,41
34505,female,26
34506,male,58
34507,male,23
34508,female,38
34509,female,35
34510,female,52
34511,male,52
34512,male,28
34513,female,33
34514,male,31
34515,male,39
34516,male,19
34517,female,48
34518,female,38
34519,male,41
34520,male,25
34521,female,39
34522,male,39
34523,female,25
34524,male,47
34525,female,54
34526,male,31
34527,female,59
34528,male,25
34529,female,57
34530,female,47
34531,female,52
34532,male,23
34533,female,33
34534,male,37
34535,male,37
34536,female,21
34537,male,47
34538,male,57
34539,male,50
34540,female,50
34541,male,48
34542,female,36
34543,female,44
34544,female,53
34545,female,42
34546,female,48
34547,female,58
34548,female,31
34549,male,49
34550,female,45
34551,male,43
34552,female,52
34553,male,44
34554,male,50
34555,male,47
34556,male,29
34557,male,21
34558,male,57
34559,female,33
34560,female,44
34561,male,56
34562,male,49
34563,female,45
34564,female,55
34565,male,43
34566,male,49
34567,male,26
34568,male,45
34569,female,37
34570,male,41
34571,female,24
34572,female,42
34573,female,35
34574,female,49
34575,male,51
34576,male,46
34577,male,37
34578,male,42
34579,male,40
34580,female,38
34581,male,56
34582,male,19
34583,female,24
34584,male,34
34585,female,33
34586,female,46
34587,female,42
34588,female,26
34589,male,39
34590,female,39
34591,female,25
34592,male,52
34593,male,58
34594,male,31
34595,male,43
34596,male,26
34597,male,41
34598,female,58
34599,female,54
34600,female,43
34601,female,41
34602,male,38
34603,male,39
34604,male,29
34605,female,21
34606,male,31
34607,female,50
34608,male,50
34609,female,24
34610,male,33
34611,female,23
34612,male,20
34613,female,45
34614,female,19
34615,female,46
34616,female,53
34617,female,25
34618,female,36
34619,male,29
34620,male,51
34621,male,24
34622,male,52
34623,male,19
34624,male,49
34625,male,43
34626,female,22
34627,male,32
34628,female,54
34629,male,20
34630,male,55
34631,female,35
34632,female,54
34633,male,28
34634,female,52
34635,female,34
34636,female,49
34637,female,40
34638,male,32
34639,female,55
34640,male,22
34641,male,26
34642,male,47
34643,female,49
34644,male,40
34645,female,38
34646,male,48
34647,male,37
34648,male,42
34649,female,32
34650,male,30
34651,male,59
34652,female,38
34653,male,23
34654,female,19
34655,female,25
34656,female,58
34657,male,57
34658,female,22
34659,male,56
34660,male,55
34661,male,48
34662,male,34
34663,male,31
34664,male,46
34665,female,50
34666,male,45
34667,male,45
34668,male,20
34669,female,45
34670,male,28
34671,female,53
34672,male,53
34673,male,28
34674,male,21
34675,female,39
34676,male,42
34677,male,31
34678,female,33
34679,male,38
34680,female,44
34681,female,55
34682,female,19
34683,female,53
34684,male,22
34685,female,48
34686,male,48
34687,female,47
34688,male,33
34689,female,48
34690,male,27
34691,female,21
34692,male,27
34693,male,50
34694,male,46
34695,male,31
34696,male,41
34697,male,38
34698,female,41
34699,female,50
34700,female,21
34701,male,24
34702,male,23
34703,male,35
34704,female,38
34705,male,57
34706,female,42
34707,male,48
34708,male,20
34709,female,26
34710,male,42
34711,female,29
34712,male,51
34713,female,42
34714,male,29
34715,female,42
34716,female,50
34717,male,30
34718,female,44
34719,female,45
34720,female,49
34721,male,21
34722,male,57
34723,male,37
34724,male,31
34725,female,54
34726,female,40
34727,female,27
34728,female,55
34729,female,42
34730,male,28
34731,male,30
34732,male,30
34733,male,33
34734,male,51
34735,female,43
34736,male,43
34737,male,33
34738,male,25
34739,female,53
34740,male,32
34741,male,27
34742,female,43
34743,female,52
34744,female,56
34745,female,42
34746,male,20
34747,female,25
34748,male,56
34749,female,31
34750,male,53
34751,female,27
34752,male,57
34753,female,36
34754,male,49
34755,male,51
34756,male,19
34757,male,32
34758,female,50
34759,female,42
34760,male,22
34761,male,44
34762,male,53
34763,male,26
34764,female,53
34765,female,33
34766,male,38
34767,male,48
34768,female,39
34769,male,40
34770,male,47
34771,female,22
34772,male,44
34773,female,45
34774,male,54
34775,male,56
34776,male,53
34777,male,35
34778,male,39
34779,male,42
34780,female,54
34781,female,35
34782,female,24
34783,male,58
34784,male,50
34785,female,40
34786,male,41
34787,female,48
34788,female,47
34789,male,31
34790,female,52
34791,female,31
34792,female,21
34793,female,53
34794,female,50
34795,female,19
34796,female,33
34797,female,33
34798,male,44
34799,male,22
34800,male,31
34801,male,26
34802,female,54
34803,male,53
34804,male,29
34805,male,32
34806,female,35
34807,male,59
34808,male,58
34809,male,52
34810,male,19
34811,male,59
34812,female,58
34813,male,27
34814,female,37
34815,female,58
34816,male,43
34817,female,42
34818,male,45
34819,male,19
34820,female,48
34821,female,42
34822,male,35
34823,female,55
34824,male,29
34825,female,50
34826,female,44
34827,male,19
34828,female,20
34829,female,21
34830,male,26
34831,female,40
34832,female,40
34833,male,35
34834,male,49
34835,male,38
34836,male,25
34837,female,45
34838,male,59
34839,male,19
34840,male,49
34841,female,20
34842,female,47
34843,female,58
34844,male,57
34845,male,19
34846,female,20
34847,male,35
34848,male,20
34849,female,21
34850,female,32
34851,female,39
34852,female,41
34853,male,43
34854,male,46
34855,male,29
34856,female,42
34857,female,48
34858,male,59
34859,male,54
34860,male,45
34861,male,33
34862,male,22
34863,female,54
34864,male,42
34865,female,49
34866,male,50
34867,female,58
34868,male,53
34869,female,22
34870,male,22
34871,male,24
34872,male,27
34873,female,53
34874,male,29
34875,female,55
34876,male,32
34877,female,24
34878,female,30
34879,male,23
34880,female,20
34881,male,50
34882,female,52
34883,female,28
34884,male,49
34885,male,58
34886,male,37
34887,male,30
34888,male,53
34889,female,59
34890,female,21
34891,male,42
34892,female,21
34893,male,37
34894,female,42
34895,female,58
34896,male,47
34897,female,33
34898,female,45
34899,male,35
34900,female,36
34901,male,58
34902,male,41
34903,female,56
34904,male,21
34905,male,39
34906,female,55
34907,male,58
34908,male,40
34909,female,21
34910,male,43
34911,female,52
34912,male,56
34913,male,57
34914,male,21
34915,male,36
34916,female,26
34917,female,54
34918,male,41
34919,male,22
34920,male,20
34921,male,32
34922,female,48
34923,female,24
34924,female,38
34925,male,34
34926,male,27
34927,female,52
34928,male,41
34929,female,30
34930,female,59
34931,male,23
34932,male,30
34933,female,21
34934,female,25
34935,female,23
34936,female,30
34937,male,36
34938,male,22
34939,male,39
34940,male,33
34941,male,30
34942,male,35
34943,female,20
34944,male,36
34945,male,47
34946,male,32
34947,male,37
34948,female,21
34949,male,37
34950,female,20
34951,female,29
34952,female,58
34953,male,43
34954,female,44
34955,female,54
34956,male,51
34957,male,50
34958,female,59
34959,male,30
34960,female,43
34961,female,23
34962,female,59
34963,male,51
34964,male,51
34965,female,23
34966,male,28
34967,male,58
34968,male,52
34969,female,49
34970,male,30
34971,male,56
34972,female,55
34973,female,20
34974,female,28
34975,female,37
34976,female,24
34977,female,28
34978,male,23
34979,male,51
34980,male,20
34981,female,34
34982,female,59
34983,female,54
34984,female,20
34985,female,44
34986,female,48
34987,male,31
34988,male,35
34989,male,48
34990,female,58
34991,male,55
34992,male,54
34993,male,39
34994,male,46
34995,female,58
34996,female,42
34997,female,40
